0.19289,-0.18293,0.34973,0.44444,0.23257,-0.033611,0.22365,0.28499,0.19332,0.43432,0.071496,0.34285,0.24321,0.064158,0.50564,0.41259,0.1617,0.19171,0.52001,0.14807,0.51183,0.16322,-0.016229,0.45179,0.50639,0.31294,0.63475,0.49137,0.5906,0.53374,0.022452,0.53654,-0.10813,0.25165,0.51026,-0.14593,0.12194,0.13496,0.50047,0.49645,0.12287,-0.066783,-0.0078309,1.4198,0.67156,0.65538,0.43669,0.2048,0.16848,0.25078,0.38119,-0.0071606,0.57019,0.92449,0.035063,-0.0038986,0.0014604,0.035834,0,0.49648,-0.036367,-1.424,-0.49954,-0.15193,0.29306,-0.23593,-0.11219,-0.099309,-0.15111,-0.42256,-0.74254,-0.0076532,0,0.22053,0.27653,0.47685,0.64208,0.63695,0.73115,-0.2268,0.68691,0.079423,0.30661,0.047477,1.1533,0.18826,0.8283,0.2248,0.53388,0.055958,0.12627,0.54372,-0.14891,0.48607,0.51931,0.17431,0.48897,0.07429,0.38848,0.018789,0.2209,0.0078568,0.0312,0.18355,0.6063,0.027329,0.028358,0.15256,0.38698,0.53477,0.1439,0.32994,0.017816,0.0030777,-0.31459,0.49637,0.47475,0.36801,0.63108,0.55732,0.39669,0.48042,0.045297,0.36732,0.87902,0.25294,0.28579,0.51807,0.022608,0.33291,-0.40176,0.36901,0.85464,0.095253,0.82557,0.68704,0.4264,0.33632,0.047859,-1.37,-0.072458,-1.2065,0.43533,0.38262,-0.4924,-0.24166,0.084011,0.85749,1.5339,0.78647,-1.2296,0.2537,0.42713,0.11302,0.4746,-0.040087,0.008295,1.0927,-0.026079,-0.011192,-0.11414,0.010434,0.082254,0.0059878,1.4634,-0.22323,-1.5285,0.061973,-0.26318,-0.52722,-0.51272,-0.43005,-0.88079,0.47864,-0.23722,-0.4623,-1.92,0.00065876,0,0.0049116,0.24377,-0.49391,0.72063,-0.86916,0.60157,-0.25313,0.48745,0.57496,0.91941,0.15086,0.053794,0.057428,0.026472,0.48088,0.28365,-0.32469,0.054405,0.033444,-0.3167,-0.25482,0,0.046834,-0.013686,0.22717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15492,0.040144,0,0,0,0,0,0,0.012962,0.0030259,-0.020311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.072559,0.016672,0,0,0,0,0,-0.035384,0.080715,0.037053,0.055165,0.10427,0.0075869,0.049386,-0.062173,-1.1672,0.2074,-0.19433,-0.1601,0.11718,0.33306,0.19857,0.19287,-0.15754,-0.064208,-0.044059,-0.13731,0.013519,-0.12673,-0.11343,0.024179,-0.0051825,0,-0.048576,0,0.10198,0.061622,0,0.023302,0,0
-0.2285,-0.4588,0.52811,0.020871,0.4431,0.027015,0.066179,-0.029654,-0.26006,-0.10124,-0.58182,-0.20631,-0.02285,-0.48085,0.042354,-0.14995,-0.043959,-0.06025,-0.41517,0.51806,-0.25178,0.0024435,-0.71149,-0.3041,-0.71373,-0.38522,-0.59628,-0.12908,0.0013551,-0.1854,0.035643,0.30192,-0.86383,-0.53972,-0.9666,-0.82349,-1.1292,-0.84826,-0.77732,-1.1523,-0.46089,-0.24558,0.12115,0.094925,-0.022915,0.35395,-0.016095,-0.10976,-0.11224,-0.28181,0.19418,-0.059052,-0.050982,0.040431,-0.031555,-0.031123,0.0027519,-0.005914,0.0015668,0.23468,0.27795,-0.34705,-0.15782,-0.18451,-0.059769,-0.0098744,-0.50204,-0.49536,0.1295,-0.14252,-0.58111,0,0,0.16469,0.0046017,0.15844,0.034634,0.36369,0.31492,0.26546,0.30546,0.29598,0.21995,-0.052335,0.25131,-0.049095,0.36194,-0.22283,0.41109,-0.12284,0.28427,0.098688,0.048709,0.05261,-0.16517,-0.13175,-0.09445,0,-0.2566,-0.037685,0.15346,-0.036227,0.16184,-0.14096,1.7176,0.13206,-0.053315,0.83307,-0.19114,-0.34789,-0.37632,-0.050026,-0.32244,-0.052007,-0.2163,0.079099,-0.46449,-0.029611,0.15236,-0.15076,-0.2366,0.34824,0,-0.60717,-0.40873,-0.021741,-0.7032,-0.39067,-0.50118,-0.39198,-0.21528,0.035317,0.03678,-0.17505,0.50277,0.8993,-0.78089,-0.5367,-0.76044,-0.66056,-0.36399,-0.2584,-0.54286,-0.24219,-0.18953,-0.54256,0.11194,0.91469,0.91862,-0.22698,0.29179,-0.088606,-0.090555,-0.025904,-0.036819,-0.1082,-0.02298,-0.011714,0.024234,-0.021123,-0.47103,0.037543,-0.055927,0.0043066,0.0099244,-0.64361,-0.38563,0.24141,-0.034173,-0.35101,-0.57587,-0.5316,-0.040017,-0.49527,-0.36275,-0.15257,-0.69201,0,0,-0.24545,0.00038568,-0.27186,-0.092148,-0.67826,-0.062484,-0.34151,-0.18646,0.20913,0.61918,0.053156,-0.077134,-0.23215,-0.010414,-0.33013,-0.018053,-0.36218,-0.33667,-0.37551,-0.18678,-0.41514,0,0.0083007,-0.00094236,0.094102,0,0,0,0,0,0,0,0,0,0,-0.016399,0,0,0,0.010229,0,0.0014545,0,0,0,0,0,0.030482,-0.00086026,-0.015352,0,0,0,0,0.0014175,0,0,0,0,0,0,0,0,0,0.0097369,0,0.014485,0,0,0,0,-0.035597,-0.05036,-0.057918,-0.08612,-0.15748,-0.6056,-0.22045,0.078076,-0.80154,0.058244,0.038242,-0.62851,0.047637,0.013361,-0.42254,-0.22615,-0.13454,-0.14419,-0.0044604,-0.060569,-0.10868,-0.058766,-0.01405,-0.0073469,-0.026472,0,-0.060188,0,0.013387,-0.031975,0,0,0,0
0.069605,-0.9655,-0.15603,0.89444,-0.0020314,0.032291,0.08607,0.30051,0.059058,0.3475,-0.46033,1.5631,0.58854,-0.48481,0.15749,0.18528,0.1888,0.43416,0.393,0.23417,0.27164,0.25841,0.58873,0.46667,0.15173,0.43266,1.0773,0.0053345,0.948,0.50841,-0.17479,-0.0049759,-1.4631,-0.073061,0.32264,-0.33774,-1.6443,-0.25387,0.75774,0.35679,-0.45618,0.15493,-1.1887,0.45149,-0.73994,-0.36185,0.095904,-0.019723,0.040033,-0.030615,0.96429,-0.07231,0.60387,0.54904,0.010793,0.10592,0.0014337,0.059944,0.026729,0.22628,-0.73068,-1.4086,-0.77532,0.067609,0.1085,-0.0011681,0.54525,0.090776,-0.54148,0.51923,-0.47837,0,0.12151,0.29144,0.48829,0.79699,0.8524,0.14835,1.0901,0.57635,1.1201,1.4526,0.099303,0.22673,0.22758,0.77579,0.27373,0.97117,1.4762,0.46386,1.1157,0.55741,0.28021,0.84247,0.94123,0.83856,1.4031,0.30945,1.5913,0.052318,-0.063895,0.14435,-0.25321,0.37952,-0.055098,0.40714,0.052502,0.26448,0.81335,-0.0032098,-0.19852,0.18325,0.51013,-0.74494,-1.297,0.31405,0.34722,0.28503,0.56985,0.42934,0.035549,0.30589,0.21462,-0.24203,-0.11412,0.49516,0.48454,-0.25889,0.41675,0.13009,-0.26185,0.87332,0.91229,0.88413,-0.10012,0.080964,-0.53667,-1.1162,-0.23131,-1.8808,-0.30072,-1.3197,0.013842,0.45706,-0.15634,-0.57503,-0.91058,0.23397,0.51717,-0.62969,-0.29618,0.16621,0.2692,-0.13212,-0.055612,-0.066019,0.42514,0.069402,0.036972,0.033258,0.67956,0.019508,0.022279,0.0056078,-0.52732,-2.4339,-1.4261,-0.8243,0.0019708,-0.039956,0.22867,-0.10309,-0.050152,0.72258,0.48974,0.00046555,0.68278,0.045,0.044702,0.50278,0.82865,0.85756,0.602,-0.28187,0.12602,0.27883,0.49659,0.1595,1.2246,0.074078,0.65923,1.3109,0.55647,1.3653,0.92626,0.94265,0.37949,0.52255,1.2015,1.575,0,0.002327,0.10816,0.37501,0.0074947,0,0,-0.0038034,0,0,0,0,0,-0.00035335,0.03278,0.12524,0.094556,0,0,0,0.003764,0,0.00094879,0,0,0,0.01444,0.070301,0.058843,0.023078,0,0,0.0065213,0.01034,0,0,0,0,0,-0.0063216,0.075934,0.0074965,0.039141,0,0,-0.00081462,0,0,0,0,0.021665,0.060564,0.18652,0.20293,0.054916,0.28101,0.08535,0.33879,1.9452,0.58118,0.25201,-0.097472,0.58073,-0.37021,0.26991,-0.18411,0.028994,0.21135,0.20145,-0.050143,0.040225,0.0066246,0.076548,-0.021191,0.049266,0.068846,-0.080636,-0.0033227,0.073018,0.12591,0.29054,-0.39173,0.52127,-0.38057
-0.26971,-1.463,1.1284,-0.26689,1.1704,-0.001723,-0.93771,0.3713,0.17619,-0.16608,-0.6331,-0.45127,-1.4339,-2.252,-0.021759,-0.21049,-0.20651,0.21824,-0.029933,-0.10699,-0.0019697,0.081257,-0.49803,0.0090779,0.14566,-0.28897,0.37362,1.0158,0.00011933,0.19301,0.23216,1.4127,-1.7773,0.34869,0.10102,0.17556,-2.0123,0.81341,-0.07692,0.11766,0.99058,-0.0057044,-0.11424,0.63134,0.86552,1.7867,-0.089557,-0.090353,-0.10471,0.33773,0.54255,0.29726,0.13652,1.9111,0.00254,0.065096,0,0.056947,-0.0012446,0.045178,-0.10792,-1.1491,-0.047212,0.085201,0.10751,-0.0035471,0.19361,-0.085187,0.11078,0.056244,-1.3656,0,-0.011484,0.0080004,0.37506,0.17731,0.52616,1.3724,1.1771,0.47191,0.37669,0.16228,0.16623,0.35774,0.26031,0.33611,0.69694,0.18378,1.2231,0.002528,0.75373,0.2898,0.16016,0.56317,0.73578,-0.13027,0.2705,0,0.099837,0.0037807,0.45766,-0.04409,-0.20255,-0.34959,1.2752,-0.15039,-0.027553,0.57065,-0.25205,0.0893,-0.5307,-1.5764,-0.58771,-1.3582,-0.84903,0.0090926,-0.17643,-0.19378,0.41437,0.13171,-0.12696,-0.1645,0.037667,-0.20036,1.0397,0.72418,-0.20581,0.71565,-0.059647,0.15066,-0.3539,-0.36226,0.18698,0.20237,1.7638,0.64956,-0.56714,-0.014915,0.16723,-3.2684,0.02165,0.10625,-0.31146,0.33957,-0.8624,-0.71349,0.15746,1.2417,2.1692,1.1721,0.28527,0.053822,-0.035745,-0.29488,-0.12551,-0.045289,0.1175,0.8069,-0.10224,0.064021,-0.50303,0.0023839,0.086554,0,-0.28518,-1.233,-1.4587,1.3468,-0.033136,-0.7184,-0.72182,-1.0538,-0.43662,-0.2268,-0.76747,-0.3921,-1.3918,0,0.2874,-0.5353,0.35911,-1.0242,-1.1943,-1.6917,0.064291,0.026136,-0.013592,0.59123,1.4342,0.22014,0.24729,0.12223,0.04214,0.98419,0.53275,-0.35651,-0.37684,-0.3491,-0.082009,-0.21486,0,0,-0.066802,-0.091066,0,0,0,0,0.0034827,-0.043939,0,0,0,0,0.024396,0.14237,0,0,0,0,0,0,0.063615,0,0,0,0,0,-0.037524,0,0,0,0,-0.034758,-0.0013935,0,0,0,0,0,-0.056908,0,0,0,0,0,0,0,0,0,0.0048282,0.087768,0.040486,-0.00077696,-0.023945,0.15925,0.30311,-0.26376,0.40437,0.45237,0.022496,-0.091752,0.42499,0.18275,-0.01256,0.17439,0.12928,0.09488,0.30521,-0.0050828,0.17577,-0.0056578,-0.00045114,0,0.044565,0,0,0,0.042262,-0.052875,0.0074297,-0.018041,0,0
0.14126,0.225,-0.49305,0.43197,-0.30867,-0.010622,-0.22928,-0.60958,-0.6021,0.63859,-0.3332,0.55166,1.3205,0.48721,0.23463,0.093879,-0.064036,0.33783,-0.20467,0.013757,-0.076997,-0.23555,-0.15472,-0.44605,-0.84321,-0.17194,-0.35371,-0.48028,-0.18456,-0.12438,-0.32249,-0.10936,-0.91657,-0.16044,-0.38025,-1.0282,-0.36956,-1.771,0.28239,-0.94142,-0.23332,0.1208,-0.5885,0.19465,0.32549,0.56432,0.35616,0.09597,0.24929,0.34825,0.33897,0.072615,-0.1175,0.071513,0.046331,0.003052,0.00040442,0.020101,0,0.087943,-0.13336,-0.88346,-0.23396,-0.01394,0.15059,-0.047288,-0.11263,0.34166,-0.27104,-0.16517,0.41623,0,0.078355,-0.022605,-0.027475,-0.0029131,0.027403,-0.0071523,-0.021517,0.073413,-0.040728,0.12622,-0.018392,-0.12929,0.010607,-0.20882,-0.17638,-0.16342,-0.30794,-0.040494,-0.28261,-0.33278,-0.046428,0.077075,-0.1913,0.11242,0.038187,-0.015225,0.062546,0.0081998,-0.0097203,-0.0022773,-0.02096,0.30289,-0.6244,0.18904,0.005414,-0.6197,0.83053,0.090672,-0.6554,-0.15081,0.58878,0.66878,-0.63876,0.72794,0.59147,0.15545,0.17838,0.36197,0.26163,0.037777,0.044718,0.098779,0.48506,0.10559,0.079877,-0.84743,-0.20768,0.084906,-0.51045,0.064177,-0.40743,0.24681,-0.30844,-0.12367,0.072364,-0.81707,-0.08704,-0.17648,-1.489,-1.7328,-0.23615,-0.87914,-0.4689,-0.15845,-0.063952,0.53663,0.4356,-0.075605,0.35191,0.11135,0.19199,0.14674,0.39568,0.18185,0.25383,0.5195,0.013431,0.0033418,0.034051,0.0034313,0.036344,0,0.063898,-0.5135,-0.15795,-0.10262,0.028048,0.16385,-0.059159,0.23056,-0.20962,0.34611,0.52652,0.29499,0.16653,-0.010796,0.050007,-0.024834,0.0082823,0.31216,0.32436,0.24634,0.039202,0.13662,0.16236,0.13595,0.19564,0.055118,-0.039178,0.096442,0.063845,0.14101,0.11366,0.26351,0.35445,0.047861,0.026401,0.34727,0,0.0072727,-0.010155,0,0,0,0,0,0,0,0,0,0,0,0.085757,0.0031101,0.022829,0,0,0,0,0.037339,0.03475,0,0,0,0,-0.010134,0.045864,0,0,0,0,-0.0052402,0.040662,0,0,0.012972,0,0.066206,0.081162,0.17921,0.084636,0,0,0,0,0,0,0,-0.0038097,0,0.042214,0.013333,-0.049054,-0.017305,0.014511,0.22701,0,0.30748,0.19535,0.058894,0.061871,-0.20029,-0.15046,-0.10707,0.011203,0.038414,0.0025437,0,-0.01502,0,0.0043668,0,0,0,0,0,-0.058132,0.0044703,-0.11645,0,0,0
0.030726,-1.0836,0.43835,-0.70886,0.28248,-0.068051,-0.14391,0.80022,0.044408,-0.57025,-0.044825,-0.90963,-0.23392,-0.63968,0.7668,0.59012,0.079122,1.1573,0.38424,0.94073,-0.096724,0.007287,-0.31277,-0.46351,-1.3268,0.31919,-0.30392,0.56042,0.056038,0.8435,0.34488,0.90645,-0.508,-0.076169,0.050606,-0.67182,-0.58347,-1.9412,-0.32355,-1.6015,-0.36201,0.13051,-0.1893,-0.99931,1.0211,-0.13372,0.36867,0.019578,0.13267,0.14794,-0.079193,-0.01053,0.30172,-0.33005,0.041961,0.020434,0,0.011276,0,0.079738,-1.514,-0.81648,-0.50813,-0.45126,-0.29851,-0.37596,-0.60315,0.20532,-0.2714,0.30605,-1.4338,0.015501,0,-0.15733,-0.28325,-0.91754,-1.0503,0.10956,0.22885,0.19347,-1.396,-0.021203,-0.064288,0,-0.16749,-0.1346,-0.54501,-0.011837,-0.18916,0,-0.20856,-0.030422,-0.084582,-0.12492,-0.50518,-0.66346,-0.75421,-0.093543,-0.90457,0.0315,0.47605,0.15458,0.50939,-0.61645,1.6615,-0.25035,0.10803,0.55053,-0.83547,-0.16113,0.86175,-0.1596,-0.181,0.22766,0.24583,0.99582,0.54336,0.095213,0.70096,-0.35304,1.3413,1.3306,0,-1.1997,1.0182,0.06105,-0.9516,0.022764,-0.018347,0.37629,0.79805,0.15909,-0.067336,0.53334,0.45693,1.3792,0.31367,-0.71016,-1.2549,0.19436,0.2086,0.0394,0.80615,-0.037847,0.10219,0.24453,0.65031,2.7293,2.6092,1.0942,2.8144,0.51155,0.65174,0.52216,0.58395,0.002237,0.27037,1.4042,-0.14155,0.05276,0.11055,0.04271,0.31709,0.049936,1.2716,0.2723,-0.20824,1.4484,0.0037985,-0.21732,0.35291,-0.10903,0.49766,0.34186,0.084099,0.19878,-0.094296,-0.0073748,0,0.0014959,0.25451,0.85674,0.10015,-0.42215,0.43825,0.098223,0.75397,0.20475,1.4442,1.1096,0.079371,0,0,0.048662,0.083737,0.16774,-0.049223,-0.15265,-0.075118,0.17488,0,-0.11648,-0.13055,-0.41415,0,0,0,0,-0.038953,0.068461,0,0,0,0,0,0,0,0,-0.041959,0,-0.032273,0,0,0,0,0,-0.031847,-0.061807,0.012139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.028035,0.095676,0.024623,0.10466,0.65832,0.13117,0.38955,0.10257,1.4805,-0.7128,0.19776,0.27174,-0.62953,0.85341,-0.65884,-0.29606,-0.3427,0.2333,-0.45196,-0.048347,0.36961,-0.34975,-0.073112,0.4046,-0.072423,-0.019103,0.1533,0.14342,0.17523,0.14724,0.14433,1.2769,0.88659,0.23971
-0.37085,-0.51435,0.45807,-0.15883,0.56381,-0.010733,-0.090732,0.19175,0.40437,0.22117,0.11701,-0.095202,0.25581,-0.12441,-0.10614,0.043748,0.010673,0.62702,0.12877,0.14795,0.2512,0.013931,0.20173,0.16799,0.38315,0.16723,0.11041,-0.16251,0.18247,0.0068684,0.43118,0.37814,-0.24447,0.027508,0.094694,0.192,-0.778,0.52677,-1.0973,0.17638,-0.37995,-0.81784,0.21267,0.59684,0.62393,0.74119,0.13996,-0.00039794,0.20933,0.50319,-0.43939,-0.15195,-0.020165,-0.04395,4.1803e-05,-0.012464,0.024677,0.02134,0,0.040325,0.14624,-0.40462,-0.089059,-0.1866,-0.064407,-0.19744,-1.2207,-0.36269,-0.66289,-0.68605,-1.3583,0.0015072,0,-0.047204,-0.4349,-0.13382,-0.54979,-0.030836,-0.45154,-1.2823,-0.18052,-1.1021,0.045511,0.00064772,-0.098083,-0.47772,0.11761,-0.12876,-0.23268,-0.11774,-0.56549,-0.38623,-0.38579,-0.89558,-0.31736,-0.26369,-0.22855,0,-0.78134,-0.31317,0.19458,-0.33023,-0.17191,-0.0057481,1.4825,0.0061537,-0.021277,0.80557,0.24247,0.15003,0.12483,0.55705,0.17359,-0.090431,-0.008727,0.0065767,0.6721,-0.071109,0.26723,0.94658,0.35036,0.029259,0,0.36047,0.37755,0.07657,0.057857,0.77488,0.30887,0.31403,0.14427,0.11405,0.37455,0.09534,1.42,0.03138,1.0026,0.52887,0.26037,-0.43584,0.56899,0.029918,-0.24372,0.41078,-0.069105,-0.7124,0.67069,-0.40269,0.60209,1.4186,0.79507,0.25187,0.462,0.073685,0.49692,0.068091,0.16383,0.37543,0.0088589,-0.049415,-0.073767,0.0075932,0.12569,0.0087493,0.55815,0.75243,-0.19848,0.25433,-0.14432,-0.012029,-0.45109,0.42693,0.16499,-0.32782,-0.074075,-0.2044,-0.69099,-0.00041774,0.020378,-0.12966,-0.08897,-0.91027,-0.56154,-0.40819,-0.036539,-0.037058,-0.077701,-0.56682,0.052821,0.48737,-0.073312,-0.13255,0.024227,-0.44745,-0.31753,-1.0146,-0.62365,-0.38858,-0.3047,-0.76746,0,-0.029799,0.041304,0.0039297,0,0,0,0,0,0,0,0,0,0,-0.03015,-0.072877,-0.027147,0,0,0,-0.020756,0,0,0,0,0,0,-0.070819,-0.056158,0,0,0,0,0,0,0,0,0,0,0.036012,0,0,0,0,0,0.0098151,0,0,0,0,-0.034977,-0.10716,-0.086839,-0.1534,-0.032389,-0.16315,-0.35771,-0.10668,0.32405,-0.29451,-0.055345,0.51168,-0.56111,0.46367,0.20611,-0.28613,0.0899,-0.1848,-0.04522,-0.0012623,-0.27202,-0.024909,-0.092172,-0.1108,-0.28843,0.011226,-0.26398,-0.0079065,-0.12178,-0.1342,0.1209,0.031387,-0.18445,-0.25363
-0.57377,0.42794,1.0536,-0.0542,-0.040256,-0.060955,0.27001,0.50137,-0.29962,-0.55763,-0.083894,-0.6799,-0.39734,-0.62711,-0.041457,-0.16061,-0.19643,-0.23829,-0.56139,-0.78478,-0.49655,-0.043053,-0.094253,-0.15281,-0.036437,-0.033961,0.25027,0.06564,-0.45493,0.26798,0.89461,0.80309,-0.11902,-0.39847,-0.054946,0.30314,-0.86171,-0.47957,-0.5912,-0.79538,0.2531,0.051426,-0.1014,0.30389,0.10006,0.15146,-0.17725,0.0078872,-0.15451,-0.025026,0.25701,0.073451,0.088862,0.070485,0.0012861,0.0077705,0.013159,0.20412,0,-0.042281,0.41047,0.7753,-0.056493,0.54383,0.033626,0.03561,0.47831,0.39729,0.35981,0.39027,-0.97477,0,0.0095959,-0.010637,0.25985,0.0704,0.21299,0.064176,0.42573,-0.39914,0.70171,0.9248,0.019699,0.15965,0.42367,0.27886,0.2779,0.39826,0.78646,0.47776,0.19566,0.25923,0.1428,0.39341,-0.08616,-0.31169,0.48763,0.038316,0.11879,-0.067387,0.39007,-0.12425,-0.24108,-0.35386,1.5011,-0.09127,-0.15954,-0.074806,-0.4577,-0.50552,0.22866,-0.72791,-0.63547,-0.87839,-0.31839,-0.38998,-0.23758,-0.38532,-0.0075352,0.081728,-0.41947,-0.77942,0.096738,0.10354,-0.22457,0.12323,0.095714,0.14999,0.050107,0.39102,0.16748,-0.15442,-0.18213,0.14715,0.73291,0.7159,-0.32922,-0.22334,-0.21559,-1.0672,0.03609,-0.56213,-0.34213,-0.31582,0.076569,0.11924,-0.29618,0.17422,0.11505,0.24093,0.045575,-0.11869,-0.23576,-0.19694,-0.1912,0.057834,0.22476,0.51145,0.0067447,0.094986,0.15735,-0.0003455,-0.0030191,0,-0.092376,-0.23061,0.37351,0.31981,-0.15107,-0.19255,-0.016531,-0.16234,-0.028342,0.18004,-0.066668,-0.0030459,-0.33612,-0.00024046,0.0010097,-0.10664,0.22291,0.5128,-0.10069,0.80765,-0.10006,0.023572,-0.0092083,-0.20054,0.17238,-0.21431,0.19123,0.18761,0.15297,0.544,0.068085,0.09445,-0.086075,-0.045458,0.14877,-0.1444,0,0.004255,0.035291,-0.1028,0,0,0,0,0,0,0,0,0,0,0,0.011442,0,0,0,0,0,0,0,0,0,0,0.032759,0.093588,0.11449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0079444,0,0,0,0,0.082589,0.11272,0.17074,0.28976,0.14575,0.17922,0.091968,-0.16284,-1.5837,-0.0024554,-0.26527,0.26532,-0.13767,-0.1185,-0.13721,-0.086055,0.10101,0.17387,-0.00054585,-0.011144,0.013007,-0.071223,-0.094871,0.0098103,-0.098762,-0.058165,0.063031,0,0.10727,-0.005207,0.1499,0.37665,0.22369,0.30238
0.072949,0.40703,0.90159,0.27248,0.19308,0.017557,0.4951,0.38347,0.95527,0.65902,0.71505,0.41411,1.0846,0.65094,0.22407,0.076416,0.0036721,0.40113,0.52425,0.16932,0.38661,-0.046304,-0.048781,0.1213,0.30554,-0.027444,0.40281,-0.0030984,-0.25518,-0.059608,0.56236,0.96192,0.19986,0.3572,0.41476,1.0636,-0.45065,0.057824,0.036908,-0.16674,0.36316,-0.22386,0.50379,0.27194,0.74982,0.11861,0.021167,0.080866,0.03169,0.18245,-0.053137,0.039945,-0.043619,0.57848,0.0034038,-0.088139,0.0020527,0.080865,0.0052875,0.20473,-0.69693,0.20433,0.43026,-0.3673,-0.45969,-0.21657,-0.38805,-0.055209,0.052068,0.21137,0.67705,-0.022996,0,-0.091534,-0.5139,-0.20185,-0.60003,0.54645,-0.18011,-0.16801,-0.69592,-1.2426,-0.013,-0.036169,-0.066795,-0.2839,-0.14646,-0.16663,-0.23507,-0.0084526,-0.63129,-0.31692,-0.40752,-0.92812,-0.085708,0.11589,0.046165,0,-0.24751,-0.0055596,0.18577,0.0021245,0.24274,0.25655,1.327,-0.71763,0.045142,0.45482,0.68095,0.49897,0.42145,0.31012,0.94403,1.0895,-0.15659,0.10162,-0.1806,-0.12872,0.0074587,0.36124,0.2459,-0.013038,-0.0088074,0.054485,0.22687,-0.025435,0.29393,1.0406,0.34821,0.2662,0.31673,0.12925,-0.10085,0.078789,0.55413,0.78491,0.029364,0.46996,0.15448,-0.45671,0.34959,-0.67027,-0.14763,0.24695,0.29485,-0.052028,-0.057877,0.56554,0.24577,0.61811,0.21329,0.13819,0.29059,0.046328,0.02048,-0.012081,0.10751,0.57792,-0.12682,-0.091797,-0.11949,0.0052504,0.023332,0,-0.40142,0.37338,-0.3837,0.3178,0.012671,-0.39296,-0.84207,-0.35041,0.20877,-0.31647,-0.27435,-0.0010782,0.71403,-0.0082898,0,-0.20822,-0.69355,0.35536,-1.003,-0.77101,0.070431,-0.11038,0.26169,-0.26274,0.368,-0.22056,-0.078417,-0.37037,0.012001,-0.6782,-0.95187,-0.47751,-0.72198,0.24657,0.12138,0.033421,0,0,0.0074691,-0.00092161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0021413,0.0075104,0.0050977,0,-0.011317,0,-0.0017932,0,0,0,0,0,0,0,0,0,0,0,0.018535,0,0,0,0,-0.0052247,0.013453,0.014911,0.059001,0.32852,0.099847,0.32546,-0.30243,0.21292,-0.23851,-0.004806,0.53864,-0.065825,0.19633,0.32445,0.22379,0.068272,0.10248,0.1332,-0.00069414,0.0066062,0.0077656,-0.0084735,0,0.00072616,0,0.025138,0,0.075366,-0.017821,0,0.0011295,0,0
-0.058275,0.47792,0.60729,0.37249,0.82493,0.021044,1.6388,0.43888,1.3953,0.6272,0.25983,0.31377,0.86837,0.68326,0.24308,0.42675,0.0093969,0.19214,0.36195,-0.84496,-0.58579,-0.062703,-0.56677,-0.97997,0.18017,-0.5566,-0.0097801,-0.031897,-0.90281,-0.9589,0.035005,0.41285,0.22544,-0.61816,-0.35021,-0.35008,-0.15873,-0.15409,0.2473,0.43176,-0.29075,-0.27915,-0.42699,0.6535,0.14005,0.51213,0.20399,0.43374,0.4229,-0.043074,0.47299,0.1037,0.0186,0.084003,0.031299,-0.025849,0.0035364,0.0041988,-0.0020242,0.07228,-0.40902,-0.91678,-0.68605,-0.2636,-0.13506,-0.31352,0.004527,-0.12075,-0.96361,-0.45727,0.23673,-3.9789e-05,0.024495,0.029177,-0.024345,-0.027379,0.036454,0.19735,0.083956,-0.023941,-0.11841,-0.48631,0.11922,0.024664,-0.076311,-0.11849,-0.10811,0.16125,-0.051586,0.29033,-0.29954,-0.23622,-0.60083,-0.67197,-0.10654,0.13124,0.09217,0.0099767,-0.062233,0.0076543,0.0010949,-0.0028231,0.53716,0.23597,0.65333,1.3254,0.033704,1.0944,0.51259,0.28469,0.49372,0.97516,0.73198,0.259,0.18302,0.24641,0.21452,-0.057066,-0.14701,-0.2205,0.21656,-0.88218,0.005872,-0.41934,-0.56226,-0.3602,-1.0829,-0.22552,-1.2353,-0.70707,-0.51347,-0.39616,-1.0753,-1.4727,0.013182,0.61657,-0.4076,-0.0069707,0.1329,-0.080726,-0.30452,0.1221,0.37777,0.09723,-0.42028,0.094355,-0.20654,0.50437,0.45115,0.27682,0.0095906,0.021775,0.17025,0.20085,0.21692,0.18009,0.16976,0.29976,0.013696,0.047171,-0.097112,0.0037888,0.014792,0,0.7576,-0.11346,-0.75656,-0.52278,0.083712,-0.21162,-0.3369,0.47182,-0.37898,0.31331,-0.062865,-0.22506,0.49002,0,0.065492,0.55879,0.0071536,0.093969,0.24034,-0.8786,0.029363,-0.022249,0.068052,-0.069065,0.34397,0.084966,0.022593,0.30675,0.67758,0.13894,-0.024644,-0.29665,-0.0034818,0.36114,0.0059599,-0.022598,0,0,-0.01689,0.010297,0,0,0,0,0,0,0,0.011808,0,0.0058759,0,-0.0051335,0,0,0,0,0,0,0.027073,0,0,0,0,0,0.031244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0073991,0.0018701,-0.079554,-0.047949,0.23526,0.10013,0.098673,0.36484,-0.54291,0.21741,0.025593,-0.049243,-0.12506,0.080266,0.094248,-0.020996,0.0012538,0.053991,0.070602,0.0028783,0,0.0010782,0.0032646,0,0,0,0,0,0.0054478,-0.019112,0.035378,0,0,0
